,index,userID,inTime,inLine,inStation,outTime,outLine,outStation,transfered_inTime,transfered_outTime,dayName,Day,temp,conditions,timecs
12804,5999,2803499706,2015-04-16 11:40:43,7,上海大学站,2015-04-16 12:12:40,7,静安寺,42043.0,43960.0,3,16,21.4,"Cloudy, haze",1917.0
12805,6000,2803499716,2015-04-16 11:39:42,7,上海大学站,2015-04-16 12:12:40,7,静安寺,41982.0,43960.0,3,16,21.4,"Cloudy, haze",1978.0
12806,16113,2803499706,2015-04-16 11:40:43,7,上海大学站,2015-04-16 12:12:40,7,静安寺,42043.0,43960.0,3,16,21.4,"Cloudy, haze",1917.0
12807,5941,2603836662,2015-04-16 11:42:12,7,上海大学站,2015-04-16 12:13:11,7,静安寺,42132.0,43991.0,3,16,21.4,"Cloudy, haze",1859.0
12808,16055,2603836662,2015-04-16 11:42:12,7,上海大学站,2015-04-16 12:13:11,7,静安寺,42132.0,43991.0,3,16,21.4,"Cloudy, haze",1859.0
12809,16089,2801010694,2015-04-16 11:42:03,7,上海大学站,2015-04-16 12:13:35,7,静安寺,42123.0,44015.0,3,16,21.4,"Cloudy, haze",1892.0
12810,5975,2801010694,2015-04-16 11:42:03,7,上海大学站,2015-04-16 12:13:35,7,静安寺,42123.0,44015.0,3,16,21.4,"Cloudy, haze",1892.0
12811,16006,2502972444,2015-04-16 11:41:42,7,上海大学站,2015-04-16 12:13:39,7,静安寺,42102.0,44019.0,3,16,21.4,"Cloudy, haze",1917.0
12812,5892,2502972444,2015-04-16 11:41:42,7,上海大学站,2015-04-16 12:13:39,7,静安寺,42102.0,44019.0,3,16,21.4,"Cloudy, haze",1917.0
12813,16025,2600974174,2015-04-16 11:43:18,7,上海大学站,2015-04-16 12:18:38,7,静安寺,42198.0,44318.0,3,16,21.4,"Cloudy, haze",2120.0
12814,5911,2600974174,2015-04-16 11:43:18,7,上海大学站,2015-04-16 12:18:38,7,静安寺,42198.0,44318.0,3,16,21.4,"Cloudy, haze",2120.0
12815,5632,401708218,2015-04-16 11:48:20,7,上海大学站,2015-04-16 12:19:09,7,静安寺,42500.0,44349.0,3,16,21.4,"Cloudy, haze",1849.0
12816,15746,401708218,2015-04-16 11:48:20,7,上海大学站,2015-04-16 12:19:09,7,静安寺,42500.0,44349.0,3,16,21.4,"Cloudy, haze",1849.0
12817,16023,2600569323,2015-04-16 11:53:12,7,上海大学站,2015-04-16 12:24:19,7,静安寺,42792.0,44659.0,3,16,21.4,"Cloudy, haze",1867.0
12818,5909,2600569323,2015-04-16 11:53:12,7,上海大学站,2015-04-16 12:24:19,7,静安寺,42792.0,44659.0,3,16,21.4,"Cloudy, haze",1867.0
12819,5841,2304384630,2015-04-16 11:53:41,7,上海大学站,2015-04-16 12:24:57,7,静安寺,42821.0,44697.0,3,16,21.4,"Cloudy, haze",1876.0
12820,15955,2304384630,2015-04-16 11:53:41,7,上海大学站,2015-04-16 12:24:57,7,静安寺,42821.0,44697.0,3,16,21.4,"Cloudy, haze",1876.0
12821,15918,2204480908,2015-04-16 11:40:42,7,上海大学站,2015-04-16 12:25:09,7,静安寺,42042.0,44709.0,3,16,21.4,"Cloudy, haze",2667.0
12822,5804,2204480908,2015-04-16 11:40:42,7,上海大学站,2015-04-16 12:25:09,7,静安寺,42042.0,44709.0,3,16,21.4,"Cloudy, haze",2667.0
12823,5628,401055531,2015-04-16 11:53:22,7,上海大学站,2015-04-16 12:30:16,7,静安寺,42802.0,45016.0,3,16,21.4,"Cloudy, haze",2214.0
12824,15742,401055531,2015-04-16 11:53:22,7,上海大学站,2015-04-16 12:30:16,7,静安寺,42802.0,45016.0,3,16,21.4,"Cloudy, haze",2214.0
12825,5649,601690333,2015-04-16 11:58:02,7,上海大学站,2015-04-16 12:30:45,7,静安寺,43082.0,45045.0,3,16,21.4,"Cloudy, haze",1963.0
12826,15763,601690333,2015-04-16 11:58:02,7,上海大学站,2015-04-16 12:30:45,7,静安寺,43082.0,45045.0,3,16,21.4,"Cloudy, haze",1963.0
12827,5948,2700825146,2015-04-16 12:03:17,7,上海大学站,2015-04-16 12:35:22,7,静安寺,43397.0,45322.0,3,16,21.4,"Cloudy, haze",1925.0
12828,16062,2700825146,2015-04-16 12:03:17,7,上海大学站,2015-04-16 12:35:22,7,静安寺,43397.0,45322.0,3,16,21.4,"Cloudy, haze",1925.0
12829,6096,3103314612,2015-04-16 12:07:03,7,上海大学站,2015-04-16 12:40:13,7,静安寺,43623.0,45613.0,3,16,21.4,"Cloudy, haze",1990.0
12830,6057,3002553618,2015-04-16 12:07:45,7,上海大学站,2015-04-16 12:40:13,7,静安寺,43665.0,45613.0,3,16,21.4,"Cloudy, haze",1948.0
12831,16171,3002553618,2015-04-16 12:07:45,7,上海大学站,2015-04-16 12:40:13,7,静安寺,43665.0,45613.0,3,16,21.4,"Cloudy, haze",1948.0
12832,16210,3103314612,2015-04-16 12:07:03,7,上海大学站,2015-04-16 12:40:13,7,静安寺,43623.0,45613.0,3,16,21.4,"Cloudy, haze",1990.0
12833,5647,600728609,2015-04-16 12:15:28,7,上海大学站,2015-04-16 12:45:50,7,静安寺,44128.0,45950.0,3,16,21.4,"Cloudy, haze",1822.0
12834,15761,600728609,2015-04-16 12:15:28,7,上海大学站,2015-04-16 12:45:50,7,静安寺,44128.0,45950.0,3,16,21.4,"Cloudy, haze",1822.0
12835,6084,3102457937,2015-04-16 12:18:09,7,上海大学站,2015-04-16 12:52:12,7,静安寺,44289.0,46332.0,3,16,21.4,"Cloudy, haze",2043.0
12836,16198,3102457937,2015-04-16 12:18:09,7,上海大学站,2015-04-16 12:52:12,7,静安寺,44289.0,46332.0,3,16,21.4,"Cloudy, haze",2043.0
12837,5754,2104578096,2015-04-16 12:18:11,7,上海大学站,2015-04-16 12:52:14,7,静安寺,44291.0,46334.0,3,16,21.4,"Cloudy, haze",2043.0
12838,15868,2104578096,2015-04-16 12:18:11,7,上海大学站,2015-04-16 12:52:14,7,静安寺,44291.0,46334.0,3,16,21.4,"Cloudy, haze",2043.0
12839,5846,2400070233,2015-04-16 12:26:07,7,上海大学站,2015-04-16 12:57:27,7,静安寺,44767.0,46647.0,3,16,21.4,"Cloudy, haze",1880.0
12840,15960,2400070233,2015-04-16 12:26:07,7,上海大学站,2015-04-16 12:57:27,7,静安寺,44767.0,46647.0,3,16,21.4,"Cloudy, haze",1880.0
12841,5888,2502712696,2015-04-16 12:27:10,7,上海大学站,2015-04-16 13:02:28,7,静安寺,44830.0,46948.0,3,16,21.4,"Cloudy, haze",2118.0
12842,16002,2502712696,2015-04-16 12:27:10,7,上海大学站,2015-04-16 13:02:28,7,静安寺,44830.0,46948.0,3,16,21.4,"Cloudy, haze",2118.0
12843,15879,2202084352,2015-04-16 12:28:56,7,上海大学站,2015-04-16 13:02:50,7,静安寺,44936.0,46970.0,3,16,21.4,"Cloudy, haze",2034.0
12844,5765,2202084352,2015-04-16 12:28:56,7,上海大学站,2015-04-16 13:02:50,7,静安寺,44936.0,46970.0,3,16,21.4,"Cloudy, haze",2034.0
12845,5629,401210419,2015-04-16 12:32:34,7,上海大学站,2015-04-16 13:07:37,7,静安寺,45154.0,47257.0,3,16,21.4,"Cloudy, haze",2103.0
12846,15743,401210419,2015-04-16 12:32:34,7,上海大学站,2015-04-16 13:07:37,7,静安寺,45154.0,47257.0,3,16,21.4,"Cloudy, haze",2103.0
12847,15770,701053027,2015-04-16 12:28:42,7,上海大学站,2015-04-16 13:08:12,7,静安寺,44922.0,47292.0,3,16,21.4,"Cloudy, haze",2370.0
12848,5656,701053027,2015-04-16 12:28:42,7,上海大学站,2015-04-16 13:08:12,7,静安寺,44922.0,47292.0,3,16,21.4,"Cloudy, haze",2370.0
12849,6039,2903876395,2015-04-16 12:37:39,7,上海大学站,2015-04-16 13:14:04,7,静安寺,45459.0,47644.0,3,16,21.4,"Cloudy, haze",2185.0
12850,16153,2903876395,2015-04-16 12:37:39,7,上海大学站,2015-04-16 13:14:04,7,静安寺,45459.0,47644.0,3,16,21.4,"Cloudy, haze",2185.0
12851,5637,501304703,2015-04-16 12:51:48,7,上海大学站,2015-04-16 13:26:10,7,静安寺,46308.0,48370.0,3,16,21.4,"Cloudy, haze",2062.0
12852,15751,501304703,2015-04-16 12:51:48,7,上海大学站,2015-04-16 13:26:10,7,静安寺,46308.0,48370.0,3,16,21.4,"Cloudy, haze",2062.0
12853,16239,3750267121,2015-04-16 12:52:28,7,上海大学站,2015-04-16 13:26:46,7,静安寺,46348.0,48406.0,3,16,21.4,"Cloudy, haze",2058.0
12854,6125,3750267121,2015-04-16 12:52:28,7,上海大学站,2015-04-16 13:26:46,7,静安寺,46348.0,48406.0,3,16,21.4,"Cloudy, haze",2058.0
12855,5908,2600554019,2015-04-16 12:57:47,7,上海大学站,2015-04-16 13:30:28,7,静安寺,46667.0,48628.0,3,16,21.4,"Cloudy, haze",1961.0
12856,16022,2600554019,2015-04-16 12:57:47,7,上海大学站,2015-04-16 13:30:28,7,静安寺,46667.0,48628.0,3,16,21.4,"Cloudy, haze",1961.0
12857,5680,2002022711,2015-04-16 12:57:44,7,上海大学站,2015-04-16 13:31:11,7,静安寺,46664.0,48671.0,3,16,21.4,"Cloudy, haze",2007.0
12858,15794,2002022711,2015-04-16 12:57:44,7,上海大学站,2015-04-16 13:31:11,7,静安寺,46664.0,48671.0,3,16,21.4,"Cloudy, haze",2007.0
12859,15914,2204276803,2015-04-16 13:08:03,7,上海大学站,2015-04-16 13:41:16,7,静安寺,47283.0,49276.0,3,16,21.4,"Cloudy, haze",1993.0
12860,5800,2204276803,2015-04-16 13:08:03,7,上海大学站,2015-04-16 13:41:16,7,静安寺,47283.0,49276.0,3,16,21.4,"Cloudy, haze",1993.0
12861,5882,2501611680,2015-04-16 13:10:45,7,上海大学站,2015-04-16 13:41:35,7,静安寺,47445.0,49295.0,3,16,21.4,"Cloudy, haze",1850.0
12862,15996,2501611680,2015-04-16 13:10:45,7,上海大学站,2015-04-16 13:41:35,7,静安寺,47445.0,49295.0,3,16,21.4,"Cloudy, haze",1850.0
12863,15806,2003751591,2015-04-16 13:07:32,7,上海大学站,2015-04-16 13:41:57,7,静安寺,47252.0,49317.0,3,16,21.4,"Cloudy, haze",2065.0
12864,5692,2003751591,2015-04-16 13:07:32,7,上海大学站,2015-04-16 13:41:57,7,静安寺,47252.0,49317.0,3,16,21.4,"Cloudy, haze",2065.0
12865,6092,3103147598,2015-04-16 13:14:23,7,上海大学站,2015-04-16 13:46:36,7,静安寺,47663.0,49596.0,3,16,21.4,"Cloudy, haze",1933.0
12866,16206,3103147598,2015-04-16 13:14:23,7,上海大学站,2015-04-16 13:46:36,7,静安寺,47663.0,49596.0,3,16,21.4,"Cloudy, haze",1933.0
12867,6045,3000629445,2015-04-16 13:12:15,7,上海大学站,2015-04-16 13:46:51,7,静安寺,47535.0,49611.0,3,16,21.4,"Cloudy, haze",2076.0
12868,16159,3000629445,2015-04-16 13:12:15,7,上海大学站,2015-04-16 13:46:51,7,静安寺,47535.0,49611.0,3,16,21.4,"Cloudy, haze",2076.0
12869,6121,3700318759,2015-04-16 13:14:59,7,上海大学站,2015-04-16 13:47:13,7,静安寺,47699.0,49633.0,3,16,21.4,"Cloudy, haze",1934.0
12870,16235,3700318759,2015-04-16 13:14:59,7,上海大学站,2015-04-16 13:47:13,7,静安寺,47699.0,49633.0,3,16,21.4,"Cloudy, haze",1934.0
12871,16217,3103695688,2015-04-16 13:15:02,7,上海大学站,2015-04-16 13:47:16,7,静安寺,47702.0,49636.0,3,16,21.4,"Cloudy, haze",1934.0
12872,6103,3103695688,2015-04-16 13:15:02,7,上海大学站,2015-04-16 13:47:16,7,静安寺,47702.0,49636.0,3,16,21.4,"Cloudy, haze",1934.0
12873,6006,2803901024,2015-04-16 13:18:53,7,上海大学站,2015-04-16 13:51:49,7,静安寺,47933.0,49909.0,3,16,21.4,"Cloudy, haze",1976.0
12874,16120,2803901024,2015-04-16 13:18:53,7,上海大学站,2015-04-16 13:51:49,7,静安寺,47933.0,49909.0,3,16,21.4,"Cloudy, haze",1976.0
12875,6032,2903103624,2015-04-16 13:19:37,7,上海大学站,2015-04-16 13:51:59,7,静安寺,47977.0,49919.0,3,16,21.4,"Cloudy, haze",1942.0
12876,16146,2903103624,2015-04-16 13:19:37,7,上海大学站,2015-04-16 13:51:59,7,静安寺,47977.0,49919.0,3,16,21.4,"Cloudy, haze",1942.0
12877,15820,2004362535,2015-04-16 13:19:45,7,上海大学站,2015-04-16 13:52:20,7,静安寺,47985.0,49940.0,3,16,21.4,"Cloudy, haze",1955.0
12878,5706,2004362535,2015-04-16 13:19:45,7,上海大学站,2015-04-16 13:52:20,7,静安寺,47985.0,49940.0,3,16,21.4,"Cloudy, haze",1955.0
12879,5860,2402569429,2015-04-16 13:25:55,7,上海大学站,2015-04-16 13:59:54,7,静安寺,48355.0,50394.0,3,16,21.4,"Cloudy, haze",2039.0
12880,15974,2402569429,2015-04-16 13:25:55,7,上海大学站,2015-04-16 13:59:54,7,静安寺,48355.0,50394.0,3,16,21.4,"Cloudy, haze",2039.0
12881,5866,2402889737,2015-04-16 13:27:36,7,上海大学站,2015-04-16 14:02:34,7,静安寺,48456.0,50554.0,3,16,22.8,Overcast,2098.0
12882,15980,2402889737,2015-04-16 13:27:36,7,上海大学站,2015-04-16 14:02:34,7,静安寺,48456.0,50554.0,3,16,22.8,Overcast,2098.0
12883,5792,2203902485,2015-04-16 13:38:52,7,上海大学站,2015-04-16 14:14:08,7,静安寺,49132.0,51248.0,3,16,22.8,Overcast,2116.0
12884,15906,2203902485,2015-04-16 13:38:52,7,上海大学站,2015-04-16 14:14:08,7,静安寺,49132.0,51248.0,3,16,22.8,Overcast,2116.0
12885,6133,3850280782,2015-04-16 13:51:45,7,上海大学站,2015-04-16 14:25:59,7,静安寺,49905.0,51959.0,3,16,22.8,Overcast,2054.0
12886,16247,3850280782,2015-04-16 13:51:45,7,上海大学站,2015-04-16 14:25:59,7,静安寺,49905.0,51959.0,3,16,22.8,Overcast,2054.0
12887,15937,2302919418,2015-04-16 13:52:25,7,上海大学站,2015-04-16 14:26:13,7,静安寺,49945.0,51973.0,3,16,22.8,Overcast,2028.0
12888,5823,2302919418,2015-04-16 13:52:25,7,上海大学站,2015-04-16 14:26:13,7,静安寺,49945.0,51973.0,3,16,22.8,Overcast,2028.0
12889,5928,2602651902,2015-04-16 13:52:38,7,上海大学站,2015-04-16 14:26:15,7,静安寺,49958.0,51975.0,3,16,22.8,Overcast,2017.0
12890,16042,2602651902,2015-04-16 13:52:38,7,上海大学站,2015-04-16 14:26:15,7,静安寺,49958.0,51975.0,3,16,22.8,Overcast,2017.0
12891,5618,201411404,2015-04-16 13:53:49,7,上海大学站,2015-04-16 14:33:09,7,静安寺,50029.0,52389.0,3,16,22.8,Overcast,2360.0
12892,15732,201411404,2015-04-16 13:53:49,7,上海大学站,2015-04-16 14:33:09,7,静安寺,50029.0,52389.0,3,16,22.8,Overcast,2360.0
12893,15964,2401061118,2015-04-16 14:11:20,7,上海大学站,2015-04-16 14:42:17,7,静安寺,51080.0,52937.0,3,16,22.8,Overcast,1857.0
12894,5850,2401061118,2015-04-16 14:11:20,7,上海大学站,2015-04-16 14:42:17,7,静安寺,51080.0,52937.0,3,16,22.8,Overcast,1857.0
12895,5648,601252595,2015-04-16 14:11:19,7,上海大学站,2015-04-16 14:42:19,7,静安寺,51079.0,52939.0,3,16,22.8,Overcast,1860.0
12896,15762,601252595,2015-04-16 14:11:19,7,上海大学站,2015-04-16 14:42:19,7,静安寺,51079.0,52939.0,3,16,22.8,Overcast,1860.0
12897,16078,2703145835,2015-04-16 14:05:13,7,上海大学站,2015-04-16 14:42:24,7,静安寺,50713.0,52944.0,3,16,22.8,Overcast,2231.0
12898,5964,2703145835,2015-04-16 14:05:13,7,上海大学站,2015-04-16 14:42:24,7,静安寺,50713.0,52944.0,3,16,22.8,Overcast,2231.0
12899,15857,2103966486,2015-04-16 14:10:00,7,上海大学站,2015-04-16 14:42:44,7,静安寺,51000.0,52964.0,3,16,22.8,Overcast,1964.0
12900,5743,2103966486,2015-04-16 14:10:00,7,上海大学站,2015-04-16 14:42:44,7,静安寺,51000.0,52964.0,3,16,22.8,Overcast,1964.0
12901,15919,2204498576,2015-04-16 14:12:50,7,上海大学站,2015-04-16 14:46:52,7,静安寺,51170.0,53212.0,3,16,22.8,Overcast,2042.0
12902,5805,2204498576,2015-04-16 14:12:50,7,上海大学站,2015-04-16 14:46:52,7,静安寺,51170.0,53212.0,3,16,22.8,Overcast,2042.0
12903,5945,2700701891,2015-04-16 14:13:41,7,上海大学站,2015-04-16 14:47:40,7,静安寺,51221.0,53260.0,3,16,22.8,Overcast,2039.0
12904,16059,2700701891,2015-04-16 14:13:41,7,上海大学站,2015-04-16 14:47:40,7,静安寺,51221.0,53260.0,3,16,22.8,Overcast,2039.0
12905,5915,2601359444,2015-04-16 14:19:44,7,上海大学站,2015-04-16 14:52:37,7,静安寺,51584.0,53557.0,3,16,22.8,Overcast,1973.0
12906,16029,2601359444,2015-04-16 14:19:44,7,上海大学站,2015-04-16 14:52:37,7,静安寺,51584.0,53557.0,3,16,22.8,Overcast,1973.0
12907,15880,2202100050,2015-04-16 14:20:14,7,上海大学站,2015-04-16 14:52:49,7,静安寺,51614.0,53569.0,3,16,22.8,Overcast,1955.0
12908,5766,2202100050,2015-04-16 14:20:14,7,上海大学站,2015-04-16 14:52:49,7,静安寺,51614.0,53569.0,3,16,22.8,Overcast,1955.0
12909,15863,2104320887,2015-04-16 14:17:01,7,上海大学站,2015-04-16 14:58:14,7,静安寺,51421.0,53894.0,3,16,22.8,Overcast,2473.0
12910,5749,2104320887,2015-04-16 14:17:01,7,上海大学站,2015-04-16 14:58:14,7,静安寺,51421.0,53894.0,3,16,22.8,Overcast,2473.0
12911,16096,2802103058,2015-04-16 14:27:14,7,上海大学站,2015-04-16 14:58:21,7,静安寺,52034.0,53901.0,3,16,22.8,Overcast,1867.0
12912,5982,2802103058,2015-04-16 14:27:14,7,上海大学站,2015-04-16 14:58:21,7,静安寺,52034.0,53901.0,3,16,22.8,Overcast,1867.0
12913,6135,3900279078,2015-04-16 14:24:16,7,上海大学站,2015-04-16 14:59:20,7,静安寺,51856.0,53960.0,3,16,22.8,Overcast,2104.0
12914,6127,3800197870,2015-04-16 14:28:23,7,上海大学站,2015-04-16 15:04:01,7,静安寺,52103.0,54241.0,3,16,22.8,Overcast,2138.0
12915,16241,3800197870,2015-04-16 14:28:23,7,上海大学站,2015-04-16 15:04:01,7,静安寺,52103.0,54241.0,3,16,22.8,Overcast,2138.0
12916,15908,2204043893,2015-04-16 14:37:45,7,上海大学站,2015-04-16 15:09:34,7,静安寺,52665.0,54574.0,3,16,22.8,Overcast,1909.0
12917,5794,2204043893,2015-04-16 14:37:45,7,上海大学站,2015-04-16 15:09:34,7,静安寺,52665.0,54574.0,3,16,22.8,Overcast,1909.0
12918,5645,600471344,2015-04-16 14:43:48,7,上海大学站,2015-04-16 15:19:52,7,静安寺,53028.0,55192.0,3,16,22.8,Overcast,2164.0
12919,15759,600471344,2015-04-16 14:43:48,7,上海大学站,2015-04-16 15:19:52,7,静安寺,53028.0,55192.0,3,16,22.8,Overcast,2164.0
12920,15861,2104164545,2015-04-16 15:05:04,7,上海大学站,2015-04-16 15:36:19,7,静安寺,54304.0,56179.0,3,16,22.8,Overcast,1875.0
12921,5747,2104164545,2015-04-16 15:05:04,7,上海大学站,2015-04-16 15:36:19,7,静安寺,54304.0,56179.0,3,16,22.8,Overcast,1875.0
12922,5733,2103231524,2015-04-16 15:10:04,7,上海大学站,2015-04-16 15:42:53,7,静安寺,54604.0,56573.0,3,16,22.8,Overcast,1969.0
12923,15847,2103231524,2015-04-16 15:10:04,7,上海大学站,2015-04-16 15:42:53,7,静安寺,54604.0,56573.0,3,16,22.8,Overcast,1969.0
12924,5713,2004596158,2015-04-16 15:15:04,7,上海大学站,2015-04-16 15:47:24,7,静安寺,54904.0,56844.0,3,16,22.8,Overcast,1940.0
12925,15827,2004596158,2015-04-16 15:15:04,7,上海大学站,2015-04-16 15:47:24,7,静安寺,54904.0,56844.0,3,16,22.8,Overcast,1940.0
12926,16177,3003353974,2015-04-16 15:30:18,7,上海大学站,2015-04-16 15:59:34,7,静安寺,55818.0,57574.0,3,16,22.8,Overcast,1756.0
12927,6063,3003353974,2015-04-16 15:30:18,7,上海大学站,2015-04-16 15:59:34,7,静安寺,55818.0,57574.0,3,16,22.8,Overcast,1756.0
12928,15904,2203884180,2015-04-16 15:25:41,7,上海大学站,2015-04-16 15:59:38,7,静安寺,55541.0,57578.0,3,16,22.8,Overcast,2037.0
12929,5790,2203884180,2015-04-16 15:25:41,7,上海大学站,2015-04-16 15:59:38,7,静安寺,55541.0,57578.0,3,16,22.8,Overcast,2037.0
12930,15776,740582833,2015-04-16 15:25:56,7,上海大学站,2015-04-16 15:59:39,7,静安寺,55556.0,57579.0,3,16,22.8,Overcast,2023.0
12931,5662,740582833,2015-04-16 15:25:56,7,上海大学站,2015-04-16 15:59:39,7,静安寺,55556.0,57579.0,3,16,22.8,Overcast,2023.0
12932,6013,2901382873,2015-04-16 15:37:29,7,上海大学站,2015-04-16 16:10:21,7,静安寺,56249.0,58221.0,3,16,22.8,Overcast,1972.0
12933,16127,2901382873,2015-04-16 15:37:29,7,上海大学站,2015-04-16 16:10:21,7,静安寺,56249.0,58221.0,3,16,22.8,Overcast,1972.0
12934,15790,2001350412,2015-04-16 15:41:34,7,上海大学站,2015-04-16 16:13:14,7,静安寺,56494.0,58394.0,3,16,22.8,Overcast,1900.0
12935,5676,2001350412,2015-04-16 15:41:34,7,上海大学站,2015-04-16 16:13:14,7,静安寺,56494.0,58394.0,3,16,22.8,Overcast,1900.0
12936,16013,2503106119,2015-04-16 16:04:02,7,上海大学站,2015-04-16 16:36:24,7,静安寺,57842.0,59784.0,3,16,22.8,Overcast,1942.0
12937,5899,2503106119,2015-04-16 16:04:02,7,上海大学站,2015-04-16 16:36:24,7,静安寺,57842.0,59784.0,3,16,22.8,Overcast,1942.0
12938,15878,2201487205,2015-04-16 16:03:22,7,上海大学站,2015-04-16 16:37:07,7,静安寺,57802.0,59827.0,3,16,22.8,Overcast,2025.0
12939,5764,2201487205,2015-04-16 16:03:22,7,上海大学站,2015-04-16 16:37:07,7,静安寺,57802.0,59827.0,3,16,22.8,Overcast,2025.0
12940,15845,2103127225,2015-04-16 16:13:13,7,上海大学站,2015-04-16 16:45:06,7,静安寺,58393.0,60306.0,3,16,22.8,Overcast,1913.0
12941,5731,2103127225,2015-04-16 16:13:13,7,上海大学站,2015-04-16 16:45:06,7,静安寺,58393.0,60306.0,3,16,22.8,Overcast,1913.0
12942,15853,2103684569,2015-04-16 16:19:19,7,上海大学站,2015-04-16 16:50:08,7,静安寺,58759.0,60608.0,3,16,22.8,Overcast,1849.0
12943,5739,2103684569,2015-04-16 16:19:19,7,上海大学站,2015-04-16 16:50:08,7,静安寺,58759.0,60608.0,3,16,22.8,Overcast,1849.0
12944,16133,2902103591,2015-04-16 16:21:58,7,上海大学站,2015-04-16 16:54:31,7,静安寺,58918.0,60871.0,3,16,22.8,Overcast,1953.0
12945,6019,2902103591,2015-04-16 16:21:58,7,上海大学站,2015-04-16 16:54:31,7,静安寺,58918.0,60871.0,3,16,22.8,Overcast,1953.0
12946,15727,102067214,2015-04-16 16:32:04,7,上海大学站,2015-04-16 17:02:57,7,静安寺,59524.0,61377.0,3,16,15.9,Cloudy,1853.0
12947,5613,102067214,2015-04-16 16:32:04,7,上海大学站,2015-04-16 17:02:57,7,静安寺,59524.0,61377.0,3,16,15.9,Cloudy,1853.0
12948,5992,2802668664,2015-04-16 16:35:42,7,上海大学站,2015-04-16 17:08:08,7,静安寺,59742.0,61688.0,3,16,15.9,Cloudy,1946.0
12949,16106,2802668664,2015-04-16 16:35:42,7,上海大学站,2015-04-16 17:08:08,7,静安寺,59742.0,61688.0,3,16,15.9,Cloudy,1946.0
12950,5699,2004081970,2015-04-16 16:35:43,7,上海大学站,2015-04-16 17:08:09,7,静安寺,59743.0,61689.0,3,16,15.9,Cloudy,1946.0
12951,15813,2004081970,2015-04-16 16:35:43,7,上海大学站,2015-04-16 17:08:09,7,静安寺,59743.0,61689.0,3,16,15.9,Cloudy,1946.0
12952,6046,3001042100,2015-04-16 16:38:47,7,上海大学站,2015-04-16 17:12:31,7,静安寺,59927.0,61951.0,3,16,15.9,Cloudy,2024.0
12953,16160,3001042100,2015-04-16 16:38:47,7,上海大学站,2015-04-16 17:12:31,7,静安寺,59927.0,61951.0,3,16,15.9,Cloudy,2024.0
12954,5931,2602844074,2015-04-16 16:46:54,7,上海大学站,2015-04-16 17:17:11,7,静安寺,60414.0,62231.0,3,16,15.9,Cloudy,1817.0
12955,16045,2602844074,2015-04-16 16:46:54,7,上海大学站,2015-04-16 17:17:11,7,静安寺,60414.0,62231.0,3,16,15.9,Cloudy,1817.0
12956,15846,2103176780,2015-04-16 16:47:39,7,上海大学站,2015-04-16 17:20:04,7,静安寺,60459.0,62404.0,3,16,15.9,Cloudy,1945.0
12957,5732,2103176780,2015-04-16 16:47:39,7,上海大学站,2015-04-16 17:20:04,7,静安寺,60459.0,62404.0,3,16,15.9,Cloudy,1945.0
12958,5960,2702886866,2015-04-16 16:47:14,7,上海大学站,2015-04-16 17:20:09,7,静安寺,60434.0,62409.0,3,16,15.9,Cloudy,1975.0
12959,16074,2702886866,2015-04-16 16:47:14,7,上海大学站,2015-04-16 17:20:09,7,静安寺,60434.0,62409.0,3,16,15.9,Cloudy,1975.0
12960,5977,2801403259,2015-04-16 16:58:24,7,上海大学站,2015-04-16 17:31:05,7,静安寺,61104.0,63065.0,3,16,15.9,Cloudy,1961.0
12961,16091,2801403259,2015-04-16 16:58:24,7,上海大学站,2015-04-16 17:31:05,7,静安寺,61104.0,63065.0,3,16,15.9,Cloudy,1961.0
12962,15930,2302080874,2015-04-16 16:58:25,7,上海大学站,2015-04-16 17:31:05,7,静安寺,61105.0,63065.0,3,16,15.9,Cloudy,1960.0
12963,5816,2302080874,2015-04-16 16:58:25,7,上海大学站,2015-04-16 17:31:05,7,静安寺,61105.0,63065.0,3,16,15.9,Cloudy,1960.0
12964,15824,2004386599,2015-04-16 17:02:26,7,上海大学站,2015-04-16 17:38:33,7,静安寺,61346.0,63513.0,3,16,15.9,Cloudy,2167.0
12965,5710,2004386599,2015-04-16 17:02:26,7,上海大学站,2015-04-16 17:38:33,7,静安寺,61346.0,63513.0,3,16,15.9,Cloudy,2167.0
12966,15927,2301335350,2015-04-16 17:10:52,7,上海大学站,2015-04-16 17:42:58,7,静安寺,61852.0,63778.0,3,16,15.9,Cloudy,1926.0
12967,5813,2301335350,2015-04-16 17:10:52,7,上海大学站,2015-04-16 17:42:58,7,静安寺,61852.0,63778.0,3,16,15.9,Cloudy,1926.0
12968,15804,2003403706,2015-04-16 17:10:53,7,上海大学站,2015-04-16 17:43:08,7,静安寺,61853.0,63788.0,3,16,15.9,Cloudy,1935.0
12969,5690,2003403706,2015-04-16 17:10:53,7,上海大学站,2015-04-16 17:43:08,7,静安寺,61853.0,63788.0,3,16,15.9,Cloudy,1935.0
12970,15899,2203598912,2015-04-16 17:14:04,7,上海大学站,2015-04-16 17:44:43,7,静安寺,62044.0,63883.0,3,16,15.9,Cloudy,1839.0
12971,5785,2203598912,2015-04-16 17:14:04,7,上海大学站,2015-04-16 17:44:43,7,静安寺,62044.0,63883.0,3,16,15.9,Cloudy,1839.0
12972,5724,2101898212,2015-04-16 17:11:09,7,上海大学站,2015-04-16 17:50:51,7,静安寺,61869.0,64251.0,3,16,15.9,Cloudy,2382.0
